cycle 20 Stir_pump_PWM 30%
Cycle Start_time_Day Start_time_Hour 
1 2023-02-08 17:20:00 50 30
2 2023-02-08 18:20:00 50 30
3 2023-02-08 19:20:00 50 30
4 2023-02-08 20:20:00 50 30
5 2023-02-08 21:20:00 50 30
6 2023-02-08 22:20:00 50 30
7 2023-02-08 23:20:00 50 30
8 2023-02-09 00:20:00 50 30
9 2023-02-09 01:20:00 50 30
10 2023-02-09 02:20:00 50 30
11 2023-02-09 03:20:00 50 30
12 2023-02-09 04:20:00 50 30
13 2023-02-09 05:20:00 50 30
14 2023-02-09 06:20:00 50 30
15 2023-02-09 07:20:00 50 30
16 2023-02-09 08:20:00 50 30
17 2023-02-09 09:20:00 50 30
18 2023-02-09 10:20:00 50 30
19 2023-02-09 11:20:00 50 30
20 2023-02-09 12:20:00 50 30

No_Count Cycle Cycle_Count Date Time Oxygen_1 Oxygen_2 Temp_1 Temp_2 Light THL_Temp Stir_On Fill_On
4263 F 7 2023-02-09 05:10:59 253.55 257.85 20.29 18.26 3.3 18.4 1 1
4264 F 8 2023-02-09 05:11:09 253.6 257.78 20.29 18.26 3.3 18.3 1 1
4265 F 9 2023-02-09 05:11:19 253.57 258.02 20.29 18.24 3.3 18.3 1 1
4266 F 10 2023-02-09 05:11:29 253.55 258.16 20.29 18.22 0.0 18.3 1 1
4267 F 11 2023-02-09 05:11:39 253.5 258.27 20.29 18.22 3.3 18.3 1 1
4268 F 12 2023-02-09 05:11:49 253.55 258.23 20.29 18.22 3.3 18.3 1 1
4269 F 13 2023-02-09 05:11:59 253.71 258.29 20.29 18.19 0.0 18.3 1 1
4270 F 14 2023-02-09 05:12:09 253.74 258.64 20.29 18.19 13.3 18.4 1 1
4271 F 15 2023-02-09 05:12:19 253.64 258.36 20.29 18.19 3.3 18.4 1 1
4272 F 16 2023-02-09 05:12:29 253.62 258.77 20.29 18.17 0.0 18.3 1 1
4273 F 17 2023-02-09 05:12:39 253.55 258.42 20.29 18.17 3.3 18.3 1 1
4274 F 18 2023-02-09 05:12:49 253.5 258.62 20.29 18.14 6.6 18.3 1 1
4275 F 19 2023-02-09 05:12:59 253.67 258.38 20.29 18.14 3.3 18.3 1 1
4276 F 20 2023-02-09 05:13:09 253.55 258.74 20.29 18.14 0.0 18.4 1 1
4277 F 21 2023-02-09 05:13:19 253.81 258.43 20.29 18.14 3.3 18.3 1 1
4278 F 22 2023-02-09 05:13:29 253.46 258.42 20.29 18.12 0.0 18.3 1 1
4279 F 23 2023-02-09 05:13:39 253.79 258.66 20.29 18.12 0.0 18.3 1 1
4280 F 24 2023-02-09 05:13:50 253.69 258.82 20.29 18.12 6.6 18.4 1 1
4281 F 25 2023-02-09 05:14:00 253.48 258.88 20.29 18.09 0.0 18.3 1 1
4282 F 26 2023-02-09 05:14:10 253.27 258.67 20.29 18.09 0.0 18.3 1 1
4283 F 27 2023-02-09 05:14:20 253.34 258.91 20.29 18.09 0.0 18.3 1 1
4284 F 28 2023-02-09 05:14:30 253.46 258.79 20.29 18.09 0.0 18.3 1 1
4285 F 29 2023-02-09 05:14:40 253.27 258.86 20.29 18.09 0.0 18.3 1 1
4286 F 30 2023-02-09 05:14:50 253.57 258.87 20.29 18.07 0.0 18.3 1 1
4287 F 31 2023-02-09 05:15:00 253.5 258.75 20.29 18.07 0.0 18.3 1 1
4288 F 32 2023-02-09 05:15:10 253.43 258.85 20.29 18.07 0.0 18.3 1 1
4289 F 33 2023-02-09 05:15:20 253.67 258.92 20.29 18.07 3.3 18.3 1 1
4290 F 34 2023-02-09 05:15:30 253.46 258.47 20.29 18.07 0.0 18.3 1 1
4291 F 35 2023-02-09 05:15:40 253.67 258.71 20.29 18.07 0.0 18.3 1 1
4292 F 36 2023-02-09 05:15:50 253.36 258.91 20.29 18.04 3.3 18.3 1 1
4293 F 37 2023-02-09 05:16:00 253.74 259.19 20.29 18.04 3.3 18.3 1 1
4294 F 38 2023-02-09 05:16:10 253.5 258.86 20.29 18.04 0.0 18.4 1 1
4295 F 39 2023-02-09 05:16:20 253.41 258.67 20.29 18.04 10.0 18.3 1 1
4296 F 40 2023-02-09 05:16:30 253.55 259.05 20.29 18.04 13.3 18.3 1 1
4297 F 41 2023-02-09 05:16:40 253.53 259.21 20.29 18.02 10.0 18.3 1 1
4298 F 42 2023-02-09 05:16:50 253.74 258.97 20.29 18.02 0.0 18.3 1 1
4299 F 43 2023-02-09 05:17:00 253.76 259.11 20.29 18.02 0.0 18.3 1 1
4300 F 44 2023-02-09 05:17:10 253.53 258.99 20.29 18.02 0.0 18.3 1 1
4301 F 45 2023-02-09 05:17:20 253.55 259.06 20.29 18.02 0.0 18.3 1 1
4302 F 46 2023-02-09 05:17:30 253.55 259.09 20.29 18.02 6.6 18.3 1 1
4303 F 47 2023-02-09 05:17:40 253.67 258.99 20.29 18.02 3.3 18.3 1 1
4304 F 48 2023-02-09 05:17:50 253.29 259.04 20.29 18.02 0.0 18.3 1 1
4305 F 49 2023-02-09 05:18:00 253.95 258.78 20.27 18.02 3.3 18.3 1 1
4306 F 50 2023-02-09 05:18:10 253.67 259.43 20.29 17.99 0.0 18.3 1 1
4307 F 51 2023-02-09 05:18:20 253.86 259.01 20.29 17.99 3.3 18.3 1 1
4308 F 52 2023-02-09 05:18:30 253.53 258.98 20.29 17.99 0.0 18.4 1 1
4309 F 53 2023-02-09 05:18:40 253.67 259.08 20.29 17.99 0.0 18.3 1 1
4310 F 54 2023-02-09 05:18:50 253.88 259.43 20.29 17.99 10.0 18.3 1 1
4311 F 55 2023-02-09 05:19:00 253.83 259.46 20.29 17.99 3.3 18.3 1 1
4312 F 56 2023-02-09 05:19:10 253.53 258.91 20.29 17.99 3.3 18.3 1 1
4313 F 57 2023-02-09 05:19:20 253.6 259.12 20.29 17.99 3.3 18.3 1 1
4314 F 58 2023-02-09 05:19:30 253.8 258.89 20.27 17.99 0.0 18.3 1 1
4315 F 59 2023-02-09 05:19:40 253.36 259.21 20.29 17.97 0.0 18.3 1 1
4316 F 60 2023-02-09 05:19:50 253.55 259.24 20.29 17.99 36.6 18.4 1 1
4317 F 61 2023-02-09 05:20:00 253.67 258.29 20.29 17.97 0.0 18.3 1 0
4318 13 1 2023-02-09 05:20:10 253.55 257.52 20.29 17.99 0.0 18.3 1 0
4319 13 2 2023-02-09 05:20:20 253.64 257.59 20.29 17.99 3.3 18.3 1 0
4320 13 3 2023-02-09 05:20:30 253.53 257.17 20.29 17.99 3.3 18.3 1 0
4321 13 4 2023-02-09 05:20:40 253.62 257.07 20.29 17.99 3.3 18.3 1 0
4322 13 5 2023-02-09 05:20:50 253.39 256.61 20.29 18.02 3.3 18.3 1 0
4323 13 6 2023-02-09 05:21:00 253.76 256.47 20.29 18.02 0.0 18.3 1 0
4324 13 7 2023-02-09 05:21:10 253.55 256.34 20.27 18.04 3.3 18.3 1 0
4325 13 8 2023-02-09 05:21:20 253.88 256.36 20.27 18.04 29.9 18.4 1 0
4326 13 9 2023-02-09 05:21:30 253.83 256.01 20.27 18.04 0.0 18.3 1 0
4327 13 10 2023-02-09 05:21:40 253.5 256.11 20.29 18.04 0.0 18.3 1 0
4328 13 11 2023-02-09 05:21:50 253.55 255.92 20.27 18.04 3.3 18.3 1 0
4329 13 12 2023-02-09 05:22:00 253.57 255.76 20.29 18.04 40.0 18.3 1 0
4330 13 13 2023-02-09 05:22:10 253.53 255.85 20.29 18.04 0.0 18.3 1 0
4331 13 14 2023-02-09 05:22:20 253.71 255.73 20.29 18.04 3.3 18.3 1 0
4332 13 15 2023-02-09 05:22:30 253.48 255.73 20.29 18.04 0.0 18.3 1 0
4333 13 16 2023-02-09 05:22:40 253.6 255.92 20.29 18.04 3.3 18.3 1 0
4334 13 17 2023-02-09 05:22:50 253.76 255.72 20.27 18.07 3.3 18.3 1 0
4335 13 18 2023-02-09 05:23:00 253.57 255.35 20.27 18.07 0.0 18.3 1 0
4336 13 19 2023-02-09 05:23:10 253.83 255.6 20.27 18.07 3.3 18.3 1 0
4337 13 20 2023-02-09 05:23:20 253.71 255.46 20.27 18.07 3.3 18.3 1 0
4338 13 21 2023-02-09 05:23:30 253.85 255.49 20.27 18.07 0.0 18.3 1 0
4339 13 22 2023-02-09 05:23:40 253.92 255.49 20.27 18.07 0.0 18.3 1 0
4340 13 23 2023-02-09 05:23:50 253.66 255.58 20.27 18.07 43.3 18.4 1 0
4341 13 24 2023-02-09 05:24:00 253.76 255.53 20.27 18.07 0.0 18.3 1 0
4342 13 25 2023-02-09 05:24:10 253.78 255.58 20.27 18.07 0.0 18.3 1 0
4343 13 26 2023-02-09 05:24:20 253.57 255.7 20.29 18.07 0.0 18.3 1 0
4344 13 27 2023-02-09 05:24:30 253.83 255.88 20.27 18.07 0.0 18.3 1 0
4345 13 28 2023-02-09 05:24:40 253.64 255.63 20.29 18.07 3.3 18.3 1 0
4346 13 29 2023-02-09 05:24:50 253.73 255.57 20.27 18.09 3.3 18.3 1 0
4347 13 30 2023-02-09 05:25:00 253.62 255.22 20.27 18.09 0.0 18.4 1 0
4348 13 31 2023-02-09 05:25:10 253.8 255.36 20.27 18.09 0.0 18.3 1 0
4349 13 32 2023-02-09 05:25:20 253.52 255.36 20.27 18.09 3.3 18.3 1 0
4350 13 33 2023-02-09 05:25:30 253.85 255.19 20.27 18.09 0.0 18.3 1 0
4351 13 34 2023-02-09 05:25:40 253.88 255.33 20.27 18.09 3.3 18.3 1 0
4352 13 35 2023-02-09 05:25:50 253.97 255.26 20.27 18.09 3.3 18.3 1 0
4353 13 36 2023-02-09 05:26:00 253.45 255.31 20.27 18.09 3.3 18.3 1 0
4354 13 37 2023-02-09 05:26:10 253.85 255.43 20.27 18.09 0.0 18.3 1 0
4355 13 38 2023-02-09 05:26:20 253.83 255.31 20.27 18.09 3.3 18.3 1 0
4356 13 39 2023-02-09 05:26:30 253.73 255.26 20.27 18.09 0.0 18.3 1 0
4357 13 40 2023-02-09 05:26:40 253.66 255.09 20.27 18.12 3.3 18.3 1 0
4358 13 41 2023-02-09 05:26:50 253.92 255.13 20.27 18.12 3.3 18.3 1 0
4359 13 42 2023-02-09 05:27:00 253.88 255.11 20.27 18.12 0.0 18.3 1 0
4360 13 43 2023-02-09 05:27:10 253.71 255.3 20.27 18.12 3.3 18.3 1 0
4361 13 44 2023-02-09 05:27:20 253.73 255.16 20.27 18.12 3.3 18.4 1 0
4362 13 45 2023-02-09 05:27:30 253.64 255.04 20.27 18.12 0.0 18.3 1 0
4363 13 46 2023-02-09 05:27:40 253.45 255.25 20.27 18.12 3.3 18.3 1 0
4364 13 47 2023-02-09 05:27:50 253.43 255.37 20.27 18.12 10.0 18.3 1 0
4365 13 48 2023-02-09 05:28:00 253.64 255.16 20.27 18.12 0.0 18.3 1 0
4366 13 49 2023-02-09 05:28:10 253.38 255.39 20.27 18.12 0.0 18.4 1 0
4367 13 50 2023-02-09 05:28:20 253.95 255.3 20.27 18.12 3.3 18.3 1 0
4368 13 51 2023-02-09 05:28:30 253.78 255.46 20.27 18.12 3.3 18.3 1 0
4369 13 52 2023-02-09 05:28:40 253.64 255.53 20.27 18.12 16.6 18.3 1 0
4370 13 53 2023-02-09 05:28:50 253.71 255.06 20.27 18.12 3.3 18.3 1 0
4371 13 54 2023-02-09 05:29:00 253.57 255.53 20.27 18.12 3.3 18.3 1 0
4372 13 55 2023-02-09 05:29:10 253.57 255.11 20.27 18.12 0.0 18.3 1 0
4373 13 56 2023-02-09 05:29:20 253.9 255.0 20.27 18.14 3.3 18.3 1 0
4374 13 57 2023-02-09 05:29:30 253.57 255.39 20.27 18.12 0.0 18.3 1 0
4375 13 58 2023-02-09 05:29:40 253.5 255.42 20.27 18.14 3.3 18.3 1 0
4376 13 59 2023-02-09 05:29:50 253.92 255.35 20.27 18.14 3.3 18.3 1 0
4377 13 60 2023-02-09 05:30:00 253.5 255.24 20.27 18.14 0.0 18.3 1 0
4378 13 61 2023-02-09 05:30:10 253.76 255.35 20.27 18.14 3.3 18.3 1 0
4379 13 62 2023-02-09 05:30:20 253.83 255.4 20.27 18.14 3.3 18.3 1 0
4380 13 63 2023-02-09 05:30:30 253.66 255.63 20.27 18.14 3.3 18.3 1 0
4381 13 64 2023-02-09 05:30:40 253.99 255.19 20.27 18.14 0.0 18.3 1 0
4382 13 65 2023-02-09 05:30:50 253.52 255.15 20.27 18.17 0.0 18.2 1 0
4383 13 66 2023-02-09 05:31:00 253.69 255.42 20.27 18.14 6.6 18.3 1 0
4384 13 67 2023-02-09 05:31:10 253.73 255.26 20.27 18.14 3.3 18.3 1 0
4385 13 68 2023-02-09 05:31:20 253.69 255.75 20.27 18.14 0.0 18.3 1 0
4386 13 69 2023-02-09 05:31:30 253.73 255.52 20.27 18.14 3.3 18.3 1 0
4387 13 70 2023-02-09 05:31:40 253.78 255.35 20.27 18.14 3.3 18.3 1 0
4388 13 71 2023-02-09 05:31:50 253.62 255.63 20.27 18.14 0.0 18.3 1 0
4389 13 72 2023-02-09 05:32:00 253.95 255.36 20.27 18.17 0.0 18.3 1 0
4390 13 73 2023-02-09 05:32:10 253.55 255.39 20.27 18.17 0.0 18.3 1 0
4391 13 74 2023-02-09 05:32:20 253.8 255.39 20.27 18.17 0.0 18.3 1 0
4392 13 75 2023-02-09 05:32:30 253.62 255.36 20.27 18.17 0.0 18.3 1 0
4393 13 76 2023-02-09 05:32:40 253.5 255.43 20.27 18.17 29.9 18.3 1 0
4394 13 77 2023-02-09 05:32:50 253.88 255.53 20.27 18.17 3.3 18.3 1 0
4395 13 78 2023-02-09 05:33:00 253.9 255.55 20.27 18.17 0.0 18.3 1 0
4396 13 79 2023-02-09 05:33:10 253.29 255.5 20.27 18.17 0.0 18.3 1 0
4397 13 80 2023-02-09 05:33:20 253.75 255.48 20.24 18.17 0.0 18.3 1 0
4398 13 81 2023-02-09 05:33:30 253.73 255.69 20.27 18.17 0.0 18.3 1 0
4399 13 82 2023-02-09 05:33:40 253.69 255.22 20.27 18.17 0.0 18.3 1 0
4400 13 83 2023-02-09 05:33:50 253.57 255.34 20.27 18.17 0.0 18.3 1 0
4401 13 84 2023-02-09 05:34:00 253.55 255.62 20.27 18.17 3.3 18.3 1 0
4402 13 85 2023-02-09 05:34:10 253.88 255.35 20.27 18.19 0.0 18.3 1 0
4403 13 86 2023-02-09 05:34:20 253.73 255.29 20.27 18.17 0.0 18.3 1 0
4404 13 87 2023-02-09 05:34:30 253.57 255.27 20.27 18.17 0.0 18.3 1 0
4405 13 88 2023-02-09 05:34:40 253.41 255.33 20.27 18.19 3.3 18.3 1 0
4406 13 89 2023-02-09 05:34:50 253.73 255.33 20.27 18.19 3.3 18.3 1 0
4407 13 90 2023-02-09 05:35:00 253.89 255.5 20.24 18.17 0.0 18.3 1 0
4408 13 91 2023-02-09 05:35:10 253.59 255.26 20.27 18.19 3.3 18.3 1 0
4409 13 92 2023-02-09 05:35:20 253.87 255.42 20.24 18.19 23.3 18.3 1 0
4410 13 93 2023-02-09 05:35:30 253.62 255.62 20.27 18.17 0.0 18.3 1 0
4411 13 94 2023-02-09 05:35:40 253.61 255.85 20.24 18.17 3.3 18.3 1 0
4412 13 95 2023-02-09 05:35:50 253.45 255.51 20.27 18.19 3.3 18.3 1 0
4413 13 96 2023-02-09 05:36:01 253.99 255.81 20.24 18.17 0.0 18.3 1 0
4414 13 97 2023-02-09 05:36:11 253.55 255.16 20.27 18.19 3.3 18.3 1 0
4415 13 98 2023-02-09 05:36:21 253.92 255.35 20.24 18.19 3.3 18.3 1 0
4416 13 99 2023-02-09 05:36:31 253.5 255.72 20.27 18.19 3.3 18.3 1 0
4417 13 100 2023-02-09 05:36:41 253.66 255.75 20.24 18.19 0.0 18.3 1 0
4418 13 101 2023-02-09 05:36:51 253.8 255.44 20.27 18.19 0.0 18.3 1 0
4419 13 102 2023-02-09 05:37:01 253.78 255.47 20.24 18.19 0.0 18.3 1 0
4420 13 103 2023-02-09 05:37:11 253.62 255.77 20.27 18.19 3.3 18.3 1 0
4421 13 104 2023-02-09 05:37:21 253.71 255.54 20.24 18.19 13.3 18.3 1 0
4422 13 105 2023-02-09 05:37:31 253.69 255.68 20.27 18.19 10.0 18.3 1 0
4423 13 106 2023-02-09 05:37:41 253.61 255.65 20.24 18.19 0.0 18.3 1 0
4424 13 107 2023-02-09 05:37:51 253.76 255.42 20.27 18.19 6.6 18.3 1 0
4425 13 108 2023-02-09 05:38:01 253.59 255.35 20.24 18.19 3.3 18.3 1 0
4426 13 109 2023-02-09 05:38:11 253.62 255.37 20.27 18.19 33.3 18.3 1 0
4427 13 110 2023-02-09 05:38:21 253.8 255.51 20.24 18.19 0.0 18.3 1 0
4428 13 111 2023-02-09 05:38:31 253.76 255.42 20.27 18.19 3.3 18.3 1 0
4429 13 112 2023-02-09 05:38:41 253.66 255.42 20.24 18.19 46.6 18.2 1 0
4430 13 113 2023-02-09 05:38:51 253.73 255.84 20.24 18.19 0.0 18.3 1 0
4431 13 114 2023-02-09 05:39:01 253.89 255.7 20.24 18.19 0.0 18.3 1 0
4432 13 115 2023-02-09 05:39:11 253.64 255.72 20.24 18.19 3.3 18.3 1 0
4433 13 116 2023-02-09 05:39:21 253.78 255.79 20.24 18.19 3.3 18.3 1 0
4434 13 117 2023-02-09 05:39:31 253.75 255.27 20.24 18.22 3.3 18.3 1 0
4435 13 118 2023-02-09 05:39:41 253.82 255.27 20.24 18.22 3.3 18.3 1 0
4436 13 119 2023-02-09 05:39:51 253.92 255.15 20.24 18.22 0.0 18.3 1 0
4437 13 120 2023-02-09 05:40:01 254.06 255.45 20.24 18.22 3.3 18.2 1 0
4438 13 121 2023-02-09 05:40:11 253.61 255.64 20.24 18.22 13.3 18.3 1 0
4439 13 122 2023-02-09 05:40:21 253.82 255.5 20.24 18.22 3.3 18.3 1 0
4440 13 123 2023-02-09 05:40:31 254.06 255.52 20.24 18.22 3.3 18.3 1 0
4441 13 124 2023-02-09 05:40:41 253.87 255.38 20.24 18.22 3.3 18.2 1 0
4442 13 125 2023-02-09 05:40:51 253.94 255.73 20.24 18.22 40.0 18.3 1 0
4443 13 126 2023-02-09 05:41:01 253.99 255.43 20.24 18.22 0.0 18.2 1 0
4444 13 127 2023-02-09 05:41:11 253.57 255.45 20.24 18.22 3.3 18.3 1 0
4445 13 128 2023-02-09 05:41:21 253.61 255.43 20.24 18.22 0.0 18.3 1 0
4446 13 129 2023-02-09 05:41:31 254.13 255.71 20.24 18.22 0.0 18.3 1 0
4447 13 130 2023-02-09 05:41:41 253.75 255.44 20.24 18.24 3.3 18.3 1 0
4448 13 131 2023-02-09 05:41:51 253.47 255.39 20.24 18.24 3.3 18.3 1 0
4449 13 132 2023-02-09 05:42:01 253.87 255.87 20.24 18.22 0.0 18.2 1 0
4450 13 133 2023-02-09 05:42:11 253.82 255.62 20.24 18.22 3.3 18.3 1 0
4451 13 134 2023-02-09 05:42:21 253.66 255.62 20.24 18.22 0.0 18.3 1 0
4452 13 135 2023-02-09 05:42:31 253.61 255.56 20.24 18.24 0.0 18.3 1 0
4453 13 136 2023-02-09 05:42:41 253.89 255.42 20.24 18.24 3.3 18.3 1 0
4454 13 137 2023-02-09 05:42:51 253.92 255.76 20.24 18.22 0.0 18.3 1 0
4455 13 138 2023-02-09 05:43:01 254.01 255.58 20.24 18.24 0.0 18.3 1 0
4456 13 139 2023-02-09 05:43:11 253.75 255.8 20.24 18.22 10.0 18.3 1 0
4457 13 140 2023-02-09 05:43:21 253.71 255.53 20.24 18.24 0.0 18.3 1 0
4458 13 141 2023-02-09 05:43:31 253.68 255.63 20.24 18.24 0.0 18.3 1 0
4459 13 142 2023-02-09 05:43:41 253.71 255.67 20.24 18.24 0.0 18.3 1 0
4460 13 143 2023-02-09 05:43:51 253.73 255.58 20.24 18.24 0.0 18.3 1 0
4461 13 144 2023-02-09 05:44:01 253.8 255.51 20.24 18.24 3.3 18.3 1 0
4462 13 145 2023-02-09 05:44:11 253.85 255.6 20.24 18.24 3.3 18.3 1 0
4463 13 146 2023-02-09 05:44:21 253.61 255.6 20.24 18.24 0.0 18.3 1 0
4464 13 147 2023-02-09 05:44:31 253.71 255.72 20.24 18.24 3.3 18.2 1 0
4465 13 148 2023-02-09 05:44:41 253.99 255.58 20.24 18.24 6.6 18.3 1 0
4466 13 149 2023-02-09 05:44:51 253.82 255.91 20.24 18.24 0.0 18.3 1 0
4467 13 150 2023-02-09 05:45:01 253.94 255.65 20.24 18.24 3.3 18.3 1 0
4468 13 151 2023-02-09 05:45:11 253.89 255.12 20.24 18.26 0.0 18.3 1 0
4469 13 152 2023-02-09 05:45:21 253.82 255.33 20.24 18.26 6.6 18.2 1 0
4470 13 153 2023-02-09 05:45:31 253.92 255.73 20.24 18.26 0.0 18.3 1 0
4471 13 154 2023-02-09 05:45:41 253.73 255.98 20.24 18.24 3.3 18.2 1 0
4472 13 155 2023-02-09 05:45:51 253.64 255.47 20.24 18.26 3.3 18.3 1 0
4473 13 156 2023-02-09 05:46:01 253.8 255.54 20.24 18.26 3.3 18.2 1 0
4474 13 157 2023-02-09 05:46:11 253.47 255.78 20.24 18.26 0.0 18.3 1 0
4475 13 158 2023-02-09 05:46:21 253.66 255.73 20.24 18.26 0.0 18.3 1 0
4476 13 159 2023-02-09 05:46:31 253.82 255.57 20.24 18.26 3.3 18.2 1 0
4477 13 160 2023-02-09 05:46:41 253.75 255.33 20.24 18.26 3.3 18.2 1 0
4478 13 161 2023-02-09 05:46:51 253.75 255.5 20.24 18.26 0.0 18.3 1 0
4479 13 162 2023-02-09 05:47:01 253.75 255.45 20.24 18.26 0.0 18.3 1 0
4480 13 163 2023-02-09 05:47:11 253.73 255.8 20.24 18.26 0.0 18.3 1 0
4481 13 164 2023-02-09 05:47:21 253.71 255.73 20.24 18.26 3.3 18.3 1 0
4482 13 165 2023-02-09 05:47:31 253.8 255.73 20.24 18.26 3.3 18.3 1 0
4483 13 166 2023-02-09 05:47:41 253.85 255.8 20.24 18.26 0.0 18.3 1 0
4484 13 167 2023-02-09 05:47:51 253.61 255.71 20.24 18.26 3.3 18.3 1 0
4485 13 168 2023-02-09 05:48:01 253.82 255.78 20.24 18.26 3.3 18.3 1 0
4486 13 169 2023-02-09 05:48:11 253.5 255.68 20.24 18.26 3.3 18.3 1 0
4487 13 170 2023-02-09 05:48:21 253.97 255.85 20.24 18.26 3.3 18.2 1 0
4488 13 171 2023-02-09 05:48:31 253.8 255.8 20.24 18.26 3.3 18.3 1 0
4489 13 172 2023-02-09 05:48:41 253.82 255.85 20.24 18.26 0.0 18.3 1 0
4490 13 173 2023-02-09 05:48:51 253.78 256.06 20.24 18.26 0.0 18.3 1 0
4491 13 174 2023-02-09 05:49:01 253.68 255.73 20.24 18.26 0.0 18.3 1 0
4492 13 175 2023-02-09 05:49:11 253.97 255.59 20.24 18.26 3.3 18.3 1 0
4493 13 176 2023-02-09 05:49:21 254.2 255.66 20.22 18.26 13.3 18.3 1 0
4494 13 177 2023-02-09 05:49:31 253.75 255.92 20.24 18.26 0.0 18.3 1 0
4495 13 178 2023-02-09 05:49:41 253.85 255.85 20.24 18.26 0.0 18.3 1 0
4496 13 179 2023-02-09 05:49:51 254.27 255.85 20.22 18.26 3.3 18.3 1 0
4497 13 180 2023-02-09 05:50:01 253.73 255.73 20.24 18.26 0.0 18.3 1 0
4498 13 181 2023-02-09 05:50:11 253.73 255.92 20.24 18.26 0.0 18.2 1 0
4499 13 182 2023-02-09 05:50:21 253.66 255.68 20.24 18.26 3.3 18.2 1 0
4500 13 183 2023-02-09 05:50:31 254.01 255.82 20.22 18.26 3.3 18.3 1 0
4501 13 184 2023-02-09 05:50:41 253.97 255.73 20.24 18.26 3.3 18.3 1 0
4502 13 185 2023-02-09 05:50:51 253.82 255.82 20.24 18.26 3.3 18.2 1 0
4503 13 186 2023-02-09 05:51:01 253.82 255.89 20.24 18.26 3.3 18.2 1 0
4504 13 187 2023-02-09 05:51:11 253.68 255.66 20.24 18.26 0.0 18.3 1 0
4505 13 188 2023-02-09 05:51:21 253.75 255.99 20.24 18.26 3.3 18.3 1 0
4506 13 189 2023-02-09 05:51:31 253.8 255.75 20.24 18.26 0.0 18.3 1 0
4507 13 190 2023-02-09 05:51:41 253.98 255.69 20.22 18.29 3.3 18.3 1 0
4508 13 191 2023-02-09 05:51:51 253.75 255.54 20.24 18.26 13.3 18.3 1 0
4509 13 192 2023-02-09 05:52:01 253.66 255.78 20.24 18.26 0.0 18.2 1 0
4510 13 193 2023-02-09 05:52:11 253.8 255.96 20.24 18.26 0.0 18.2 1 0
4511 13 194 2023-02-09 05:52:21 254.01 255.95 20.22 18.29 0.0 18.2 1 0
4512 13 195 2023-02-09 05:52:31 253.85 255.51 20.24 18.29 0.0 18.3 1 0
4513 13 196 2023-02-09 05:52:41 253.73 255.8 20.24 18.26 0.0 18.3 1 0
4514 13 197 2023-02-09 05:52:51 253.57 255.41 20.24 18.29 3.3 18.3 1 0
4515 13 198 2023-02-09 05:53:01 253.89 256.06 20.24 18.26 0.0 18.2 1 0
4516 13 199 2023-02-09 05:53:11 254.17 255.76 20.22 18.29 0.0 18.3 1 0
4517 13 200 2023-02-09 05:53:21 254.13 255.67 20.22 18.29 0.0 18.3 1 0
4518 13 201 2023-02-09 05:53:31 253.73 255.62 20.24 18.29 0.0 18.2 1 0
4519 13 202 2023-02-09 05:53:41 253.87 255.55 20.24 18.29 0.0 18.3 1 0
4520 13 203 2023-02-09 05:53:51 253.71 255.71 20.24 18.26 0.0 18.2 1 0
4521 13 204 2023-02-09 05:54:01 253.78 255.44 20.24 18.29 3.3 18.2 1 0
4522 13 205 2023-02-09 05:54:11 253.8 255.71 20.24 18.26 0.0 18.3 1 0
4523 13 206 2023-02-09 05:54:21 254.06 255.8 20.24 18.26 3.3 18.3 1 0
4524 13 207 2023-02-09 05:54:31 253.99 255.8 20.24 18.26 3.3 18.3 1 0
4525 13 208 2023-02-09 05:54:41 254.06 255.53 20.22 18.29 3.3 18.2 1 0
4526 13 209 2023-02-09 05:54:51 253.8 255.55 20.24 18.29 3.3 18.2 1 0
4527 13 210 2023-02-09 05:55:01 254.06 255.65 20.22 18.29 6.6 18.3 1 0
4528 13 211 2023-02-09 05:55:11 253.7 255.62 20.22 18.29 0.0 18.3 1 0
4529 13 212 2023-02-09 05:55:21 253.82 255.67 20.24 18.29 0.0 18.2 1 0
4530 13 213 2023-02-09 05:55:31 253.68 255.39 20.24 18.29 3.3 18.2 1 0
4531 13 214 2023-02-09 05:55:41 253.94 255.51 20.22 18.29 3.3 18.3 1 0
4532 13 215 2023-02-09 05:55:51 253.5 255.53 20.24 18.29 3.3 18.3 1 0
4533 13 216 2023-02-09 05:56:01 253.66 255.51 20.24 18.29 0.0 18.3 1 0
4534 13 217 2023-02-09 05:56:11 253.75 255.62 20.24 18.29 0.0 18.2 1 0
4535 13 218 2023-02-09 05:56:21 254.08 255.37 20.22 18.29 0.0 18.3 1 0
4536 13 219 2023-02-09 05:56:31 253.98 255.34 20.22 18.29 0.0 18.2 1 0
4537 13 220 2023-02-09 05:56:41 253.8 255.46 20.24 18.29 0.0 18.2 1 0
4538 13 221 2023-02-09 05:56:51 253.96 255.51 20.22 18.29 3.3 18.3 1 0
4539 13 222 2023-02-09 05:57:01 253.98 255.46 20.22 18.29 3.3 18.3 1 0
4540 13 223 2023-02-09 05:57:11 253.68 255.55 20.24 18.29 3.3 18.3 1 0
4541 13 224 2023-02-09 05:57:21 253.96 255.39 20.22 18.29 0.0 18.2 1 0
4542 13 225 2023-02-09 05:57:31 253.78 255.48 20.24 18.29 0.0 18.3 1 0
4543 13 226 2023-02-09 05:57:41 253.61 255.53 20.24 18.29 0.0 18.3 1 0
